,winery,wine,location,rating,price
1593,Domaine Tollot-Beaut,Corton-Bressandes Grand Cru 2013,"France
·
Corton Grand Cru",4.1,$124.99
1594,Yalumba,The Octavius Old Vine Shiraz 2014,"Australia
·
Barossa Valley",4.0,$124.99
1595,Powell & Son,Loechel Shiraz 2016,"Australia
·
Eden Valley",4.4,$124.99
1596,Torbreck,The Factor 2003,"Australia
·
Barossa Valley",4.3,$124.99
1597,Château de Beaucastel,Châteauneuf-du-Pape 2007,"France
·
Châteauneuf-du-Pape",4.4,$124.99
1598,La Jota,Cabernet Sauvignon 2015,"United States
·
Howell Mountain",4.4,$124.99
1599,Italics,Cabernet Sauvignon 2013,"United States
·
Napa Valley",4.5,$124.99
1600,DAOU,Soul of a Lion 2016,"United States
·
Paso Robles",4.5,$124.98
1601,Frias,Block Five Cabernet Sauvignon 2015,"United States
·
Oakville",4.6,$124.96
1602,Zenato,Amarone della Valpolicella Classico Riserva (Sergio Zenato) 2013,"Italy
·
Amarone della Valpolicella Classico",4.5,$124.95
1603,Mayacamas,Cabernet Sauvignon 2014,"United States
·
Mount Veeder",4.4,$124.95
1604,Château Léoville Las Cases,Clos du Marquis Saint-Julien 2006,"France
·
Saint-Julien",4.0,$123.99
1605,Château Haut-Batailley,Pauillac (Grand Cru Classé) 2009,"France
·
Pauillac",4.2,$123.99
1606,Château Petit-Village,Pomerol 2015,"France
·
Pomerol",4.2,$123.99
1607,Orma,Toscana 2009,"Italy
·
Toscana",4.3,$123.99
1608,La Spinetta,Vürsù Barbaresco Starderi 2001,"Italy
·
Barbaresco",4.5,$123.99
1609,Domenico Clerico,Barolo Aeroplan Servaj 2010,"Italy
·
Barolo",4.3,$123.99
1610,Cain,Five 2014,"United States
·
Spring Mountain District",4.3,$123.11
1611,Château La Tour Figeac,Saint-Émilion Grand Cru (Grand Cru Classé) 2003,"France
·
Saint-Émilion Grand Cru",4.2,$122.99
1612,Château La Providence,Pomerol 2011,"France
·
Pomerol",4.2,$122.99
1613,Joseph Drouhin,Nuits-Saint-Georges Premier Cru Procès 2015,"France
·
Nuits-Saint-Georges Premier Cru",4.3,$122.99
1614,Duckhorn,Three Palms Vineyard Merlot 2015,"United States
·
Napa Valley",4.4,$122.99
1615,Castellare,Toscana Poggio Ai Merli 2016,"Italy
·
Toscana",4.3,$122.99
1616,Château Gruaud Larose,Saint-Julien (Grand Cru Classé) 2015,"France
·
Saint-Julien",4.1,$122.99
1617,Greenock Creek,Seven Acre Shiraz 2005,"Australia
·
Barossa Valley",4.4,$122.99
1618,Fonterenza,Brunello di Montalcino 2012,"Italy
·
Brunello di Montalcino",3.9,$122.99
1619,Clos l'Eglise,Pomerol 2014,"France
·
Pomerol",4.0,$121.99
1620,Fratelli Alessandria,Barolo Gramolere 2012,"Italy
·
Barolo",4.2,$121.99
1621,Gundlach Bundschu,Vintage Reserve 2015,"United States
·
Sonoma Valley",4.5,$120.99
1622,Ghislaine Barthod,Chambolle-Musigny N.V.,"France
·
Chambolle-Musigny",4.1,$120.99
1623,Bouchard Père & Fils,Volnay Premier Cru Caillerets Ancienne Cuvée Carnot N.V.,"France
·
Volnay Premier Cru",4.2,$120.99
1624,Michele Chiarlo,Barolo Cerequio N.V.,"Italy
·
Barolo",4.2,$120.99
1625,Michele Chiarlo,Barolo Cerequio N.V.,"Italy
·
Barolo",4.2,$120.99
1626,Canard,Reserve Cabernet Sauvignon N.V.,"United States
·
Napa Valley",4.6,$120.99
1627,Littorai,Hirsch Vineyard Pinot Noir 2014,"United States
·
Sonoma Coast",4.2,$120.99
1628,Gundlach Bundschu,Vintage Reserve N.V.,"United States
·
Sonoma Valley",4.5,$120.99
1629,Geantet-Pansiot,Gevrey-Chambertin 1er Cru Le 'Poissenot' N.V.,"France
·
Gevrey-Chambertin 1er Cru 'Poissenot'",4.0,$120.98
1630,Groth,Cabernet Sauvignon Reserve N.V.,"United States
·
Oakville",4.4,$120.98
1631,Doubleback,Cabernet Sauvignon N.V.,"United States
·
Walla Walla Valley",4.4,$120.98
1632,Peter Michael,L'Esprit Des Pavots N.V.,"United States
·
Knights Valley",4.4,$120.98
1633,Beaulieu Vineyard (BV),Georges De Latour Private Reserve Cabernet Sauvignon 2016,"United States
·
Napa Valley",4.4,$120
1634,Gianni Brunelli,Brunello di Montalcino Riserva 2012,"Italy
·
Brunello di Montalcino",4.1,$120
1635,Hospices de Beaune,Volnay Santenots Premier Cru Cuvée Gauvain 2013,"France
·
Volnay Premier Cru",4.3,$120
1636,Domaine de Chevalier,Pessac-Léognan (Grand Cru Classé de Graves) 2010,"France
·
Pessac-Léognan",4.3,$120
1637,Benjamin Leroux,Vosne-Romanee 2016,"France
·
Vosne-Romanée",4.3,$119.99
1638,Château de Marsannay,Gevrey-Chambertin 2016,"France
·
Gevrey-Chambertin",4.1,$119.99
1639,Le Ragose,Amarone Della Valpolicella Marta Galli 2008,"Italy
·
Amarone della Valpolicella",4.3,$119.99
1640,Bodegas Mas Alta,La Creu Alta 2013,"Spain
·
Priorat",4.6,$119.99
1641,Château Prieuré-Lichine,Margaux (Grand Cru Classé) 1982,"France
·
Margaux",4.2,$119.99
1642,Robert Mondavi,Reserve Cabernet Sauvignon 2012,"United States
·
Oakville",4.1,$119.99
1643,Petrolo,Galatrona 2012,"Italy
·
Toscana",4.2,$119.99
1644,Château La Providence,Pomerol 2009,"France
·
Pomerol",4.5,$119.99
1645,Grgich Hills,Cabernet Sauvignon 2009,"United States
·
Napa Valley",4.2,$119.99
1646,Cavallotto,Barolo Riserva Vignolo 2008,"Italy
·
Barolo",4.2,$119.99
1647,Claude Dugat,Gevrey-Chambertin 2014,"France
·
Gevrey-Chambertin",3.9,$119.99
1648,Cain,Five 2007,"United States
·
Spring Mountain District",4.3,$119.99
1649,Dalla Valle,Cabernet Sauvignon 1993,"United States
·
Napa Valley",4.5,$119.99
1650,Cavallotto,Barolo Riserva Vignolo 2008,"Italy
·
Barolo",4.2,$119.99
1651,Ramey,Cabernet Sauvignon Pedregal Vineyard 2011,"United States
·
Oakville",4.3,$119.99
1652,Claude Dugat,Gevrey-Chambertin 2014,"France
·
Gevrey-Chambertin",3.9,$119.99
1653,Cain,Five 2007,"United States
·
Spring Mountain District",4.3,$119.99
1654,Revana,Terroir Series Cabernet Sauvignon 2015,"United States
·
Napa Valley",4.6,$119.99
1655,Domaine Bernard Moreau et Fils,Chassagne-Montrachet Vieilles Vignes 2015,"France
·
Chassagne-Montrachet",4.3,$119.99
1656,Silver Oak,Napa Valley Cabernet Sauvignon 2014,"United States
·
Napa Valley",4.5,$119.99
1657,Archery Summit,Arcus Estate Pinot Noir 2016,"United States
·
Dundee Hills",4.6,$119.99
1658,Domaine de l'Arlot,Nuits-Saint-Georges Premier Cru Clos des Forets Saint-Georges 2011,"France
·
Nuits-Saint-Georges Premier Cru",4.1,$119.99
1659,Fattoria dei Barbi,Brunello di Montalcino Vigna di Fiore 2012,"Italy
·
Brunello di Montalcino",4.3,$119.99
1660,Chimney Rock,Cabernet Sauvignon Tomahawk Vineyard 2011,"United States
·
Stags Leap District",4.4,$119.99
1661,Tolaini,Tenuta Montebello Picconero 2011,"Italy
·
Toscana",4.4,$119.99
1662,Château de Saint Cosme,Gigondas Le Claux 2013,"France
·
Gigondas",4.3,$119.99
1663,Altamura,Cabernet Sauvignon 2014,"United States
·
Napa Valley",4.6,$119.99
1664,Achaval-Ferrer,Finca Bella Vista Malbec 2010,"Argentina
·
Perdriel",4.4,$119.99
1665,Anakota,Helena Dakota Vineyard Cabernet Sauvignon 2014,"United States
·
Knights Valley",4.4,$119.99
1666,Kosta Browne,Santa Lucia Highlands Pinot Noir 2012,"United States
·
Santa Lucia Highlands",4.4,$119.99
1667,Alain Jaume,Domaine Grand Veneur Châteauneuf-Du-Pape Les Origines 2012,"France
·
Châteauneuf-du-Pape",4.1,$119.99
1668,Tenuta Il Poggione,Brunello di Montalcino Riserva Vigna Paganelli 2012,"Italy
·
Brunello di Montalcino",4.3,$119.99
1669,Altesino,Brunello di Montalcino Riserva 2012,"Italy
·
Brunello di Montalcino",4.4,$119.99
1670,Sassetti Livio,Brunello di Montalcino 2010,"Italy
·
Brunello di Montalcino",4.4,$119.99
1671,Pio Cesare,Il Bricco Barbaresco 2014,"Italy
·
Barbaresco",4.1,$119.99
1672,Marchesi Fumanelli,Amarone della Valpolicella 2015,"Italy
·
Amarone della Valpolicella",4.3,$119.99
1673,M. Chapoutier,Châteauneuf-du-Pape Croix De Bois 2007,"France
·
Châteauneuf-du-Pape",4.1,$119.99
1674,Château Brane-Cantenac,Margaux (Grand Cru Classé) 2016,"France
·
Margaux",4.1,$119.99
1675,Philip Togni,Cabernet Sauvignon 2009,"United States
·
Napa Valley",4.2,$119.99
1676,Petrolo,Galatrona 2010,"Italy
·
Toscana",4.2,$119.99
1677,Poggiopiano,Rosso di Sera Toscana 2006,"Italy
·
Toscana",4.2,$119.99
1678,Paul Lato,Il Padrino Bien Nacido Vineyard Syrah 2013,"United States
·
Santa Maria Valley",4.4,$119.99
1679,Kosta Browne,Sonoma Coast Pinot Noir 2012,"United States
·
Sonoma Coast",4.6,$119.99
1680,Domaine de Chevalier,Pessac-Léognan (Grand Cru Classé de Graves) 2006,"France
·
Pessac-Léognan",4.2,$119.99
1681,Anakota,Helena Dakota Vineyard Cabernet Sauvignon 2012,"United States
·
Knights Valley",4.3,$119.99
1682,Robert Mondavi,Reserve Cabernet Sauvignon 2011,"United States
·
Oakville",4.1,$119.99
1683,Beaux Frères,The Upper Terrace Pinot Noir 2015,"United States
·
Ribbon Ridge",4.6,$119.99
1684,Bodega Noemìa,Malbec 2016,"Argentina
·
Rio Negro",4.2,$119.99
1685,Jean-Luc Colombo,Syrah Cornas Les Ruchets 2012,"France
·
Cornas",4.4,$119.99
1686,Bodega Garzón,Balasto 2015,"Uruguay
·
Maldonado",4.4,$119.99
1687,Bacio Divino,Janzen Cloudy’s Vineyard Cabernet Sauvignon 2013,"United States
·
Napa Valley",4.4,$119.99
1688,Cade,Estate Cabernet Sauvignon Howell Mountain 2016,"United States
·
Howell Mountain",4.4,$119.99
1689,Leonetti,Cabernet Sauvignon 2010,"United States
·
Walla Walla Valley",4.6,$119.99
1690,Rocche Costamagna,Rocche dell'Annunziata Barolo 2011,"Italy
·
Barolo",4.1,$119.99
1691,Château Certan de May,Pomerol 2011,"France
·
Pomerol",4.1,$119.99
1692,Zuccardi,Finca Los Membrillos 2013,"Argentina
·
La Consulta",4.5,$119.99
1693,Catena Zapata,Malbec Argentino 2015,"Argentina
·
Mendoza",4.4,$119.99
1694,Zuccardi,Finca Canal Uco 2012,"Argentina
·
Paraje Altamira",4.4,$119.99
1695,Mollydooker,Carnival of Love Shiraz 2009,"Australia
·
McLaren Vale",4.3,$119.99
1696,Dominique Lafon,Volnay 2011,"France
·
Volnay",4.2,$119.99
1697,Pio Cesare,Ornato Barolo 2012,"Italy
·
Barolo",4.3,$119.99
1698,Faiveley,Nuits-Saint-Georges 1er Cru Les Damodes 2013,"France
·
Nuits-Saint-Georges",4.2,$119.99
1699,Figgins,Walla Walla Valley Estate Red 2012,"United States
·
Walla Walla Valley",4.4,$119.99
1700,Zuccardi,Finca Piedra Infinita 2014,"Argentina
·
Paraje Altamira",4.5,$119.99
1701,Quintarelli Giuseppe,Ca’ del Merlo Rosso Veneto 2011,"Italy
·
Veneto",4.5,$119.99
1702,Figgins,Walla Walla Valley Estate Red 2015,"United States
·
Walla Walla Valley",4.4,$119.99
1703,Antinori,Tenuta Guado al Tasso Bolgheri Superiore 2015,"Italy
·
Bolgheri Superiore",4.5,$119.99
1704,Beringer,Private Reserve Cabernet Sauvignon 2015,"United States
·
Napa Valley",4.5,$119.98
1705,Hewitt,Cabernet Sauvignon 2015,"United States
·
Rutherford",4.6,$119.95
1706,Kinsella Estates,Jersey Boys Vineyard Cabernet Sauvignon 2014,"United States
·
Dry Creek Valley",4.6,$119.95
1707,Robert Foley Vineyards,Claret 2014,"United States
·
Napa Valley",4.3,$119.95
1708,Sebastiani,Cherryblock Cabernet Sauvignon 2015,"United States
·
Sonoma Valley",4.5,$119.95
1709,Far Niente,Estate Bottled Cabernet Sauvignon 2017,"United States
·
Oakville",4.5,$119.95
1710,Goldeneye,Ten Degrees Pinot Noir 2016,"United States
·
Anderson Valley",4.4,$119.95
1711,L'Aventure,Estate Cuvée 2016,"United States
·
Paso Robles",4.6,$119.95
1712,Orin Swift,Mercury Head Cabernet Sauvignon N.V.,"United States
·
Napa Valley",4.6,$119.95
1713,Hestan Vineyards,Stephanie Proprietary Red 2012,"United States
·
Napa Valley",4.6,$119.90
1714,Silver Oak,Napa Valley Cabernet Sauvignon N.V.,"United States
·
Napa Valley",4.5,$119.80
1715,Silver Oak,Napa Valley Cabernet Sauvignon 2015,"United States
·
Napa Valley",4.5,$119.75
1716,Stag's Leap Wine Cellars,FAY Cabernet Sauvignon 2016,"United States
·
Napa Valley",4.4,$119
1717,Ulysses,Ulysses 2012,"United States
·
Napa Valley",4.3,$119
1718,Grace Family Vineyards,Blank Vineyards Cabernet Sauvignon 2013,"United States
·
Napa Valley",4.2,$119
1719,Blackbird Vineyards,Contrarian 2014,"United States
·
Oak Knoll District",4.3,$118.99
1720,Aurélien Verdet,Vieilles Vignes Vosne-Romanée 2016,"France
·
Vosne-Romanée",4.1,$118.99
1721,Dancing Hares Vineyard,Red 2016,"United States
·
Napa Valley",4.5,$118.99
1722,Philippe Pacalet,Gevrey-Chambertin 2016,"France
·
Gevrey-Chambertin",4.0,$118.99
1723,McGuigan,The Philosophy 2013,"Australia
·
South Australia",4.3,$118.99
1724,Le Macioche,Brunello di Montalcino 2007,"Italy
·
Brunello di Montalcino",4.2,$118.99
1725,Mas Doix,Doix 2014,"Spain
·
Priorat",4.4,$118.99
1726,Parusso,Barolo Bussia 2015,"Italy
·
Barolo",4.2,$118.99
1727,Tedeschi,Capitel Monte Olmi Amarone della Valpolicella Classico Riserva 2012,"Italy
·
Valpolicella",4.2,$117.99
1728,Château Brane-Cantenac,Margaux (Grand Cru Classé) 2014,"France
·
Margaux",4.0,$117.99
1729,Stonestreet,Rockfall Cabernet Sauvignon 2015,"United States
·
Alexander Valley",4.3,$117.99
1730,Château Léoville Las Cases,Le Petit Lion Saint-Julien 2009,"France
·
Saint-Julien",4.0,$116.99
1731,Viberti Giovanni,Buon Padre Barolo 2014,"Italy
·
Barolo",4.0,$116.99
1732,Château Nénin,Pomerol 2015,"France
·
Pomerol",4.1,$116.99
1733,TOR,Cabernet Sauvignon 2016,"United States
·
Napa Valley",4.3,$116.99
1734,Amuse Bouche,Vin Perdu Red 2016,"United States
·
Napa Valley",4.3,$116.99
1735,Quixote,Cabernet Sauvignon 2014,"United States
·
Stags Leap District",4.6,$116.99
1736,Marchesi di Barolo,Coste di Rose Barolo 2014,"Italy
·
Barolo",3.9,$116.99
1737,Château La Gaffelière,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2014,"France
·
Saint-Émilion Grand Cru",4.1,$116.99
1738,Clos des Papes (Paul Avril),Châteauneuf-du-Pape 2013,"France
·
Châteauneuf-du-Pape",4.4,$116
1739,Château Haut-Bages Libéral,Pauillac (Grand Cru Classé) 2009,"France
·
Pauillac",4.1,$115.99
1740,Château Léoville Las Cases,Clos du Marquis Saint-Julien 2016,"France
·
Saint-Julien",4.1,$115.99
1741,Joseph Drouhin,Vosne-Romanée 2016,"France
·
Vosne-Romanée",4.2,$115.99
1742,Orin Swift,Mercury Head Cabernet Sauvignon 2016,"United States
·
Napa Valley",4.6,$115.99
1743,Château Giscours,Margaux (Grand Cru Classé) 2016,"France
·
Margaux",4.1,$115.99
1744,Pascual Toso,Magdalena Toso 2010,"Argentina
·
Mendoza",4.4,$115.99
1745,Altesino,Brunello di Montalcino Montosoli 2001,"Italy
·
Brunello di Montalcino",4.4,$115.99
1746,Domaine de la Janasse,Châteauneuf-du-Pape (Tradition) Rouge 2011,"France
·
Châteauneuf-du-Pape",4.1,$115.99
1747,Fèlsina,Fontalloro 2007,"Italy
·
Toscana",4.1,$115.99
1748,Domaine de Montille,Pommard 1er Cru 'Les Pézerolles' 2014,"France
·
Pommard Premier Cru",4.4,$115.99
1749,Batasiolo,Barolo Briccolina 2010,"Italy
·
Barolo",4.2,$115.99
1750,Fuligni,Brunello di Montalcino 2014,"Italy
·
Toscana",4.1,$115.99
1751,Guarachi,Cabernet Sauvignon 2013,"United States
·
Napa Valley",4.2,$115.99
1752,Poggio di Sotto,Rosso di Montalcino 2015,"Italy
·
Rosso di Montalcino",4.2,$115.99
1753,Domaine Tollot-Beaut,Beaune-Clos-du-Roi Premier Cru 2015,"France
·
Beaune Premier Cru",4.1,$115.99
1754,Dominio de Pingus,Flor de Pingus 2016,"Spain
·
Ribera del Duero",4.5,$115.99
1755,Cade,Cabernet Sauvignon Howell Mountain 2017,"United States
·
Howell Mountain",4.4,$115.49
1756,Cade,Cabernet Sauvignon Howell Mountain N.V.,"United States
·
Howell Mountain",4.5,$115.49
1757,Alain Jaume,Domaine Grand Veneur Châteauneuf-Du-Pape Vieilles Vignes 2013,"France
·
Châteauneuf-du-Pape",4.1,$115
1758,Michele Chiarlo,Barolo Cerequio 2015,"Italy
·
Barolo",4.0,$115
1759,Château Canon-La-Gaffelière,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2012,"France
·
Saint-Émilion Grand Cru",4.3,$115
1760,Viberti Giovanni,San Pietro Barolo Riserva 2011,"Italy
·
Barolo",4.4,$115
1761,Robert Mondavi,Reserve Cabernet Sauvignon 2009,"United States
·
Oakville",4.2,$115
1762,Monteverro,Toscana 2014,"Italy
·
Toscana",4.5,$115
1763,Château Pavie Macquin,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2014,"France
·
Saint-Émilion Grand Cru",4.0,$114.99
1764,Capanna,Brunello di Montalcino Riserva 2012,"Italy
·
Brunello di Montalcino",4.3,$114.99
1765,Nickel & Nickel,Branding Iron Vineyard Cabernet Sauvignon 2015,"United States
·
Oakville",4.5,$114.99
1766,Fontanafredda,La Rosa Barolo 2008,"Italy
·
Barolo",4.2,$114.99
1767,Château Canon,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2014,"France
·
Saint-Émilion Grand Cru",4.0,$114.99
1768,Le Dome,Saint-Émilion Grand Cru 2014,"France
·
Saint-Émilion Grand Cru",4.2,$114.99
1769,Château Malescot St. Exupery,Margaux (Grand Cru Classé) 2010,"France
·
Margaux",4.3,$114.99
1770,Yalumba,The Octavius Old Vine Shiraz 2015,"Australia
·
Barossa Valley",4.3,$114.99
1771,Jean-Luc Colombo,Syrah Cornas Les Ruchets 2013,"France
·
Cornas",4.3,$114.99
1772,Torres,Grans Muralles 2010,"Spain
·
Conca de Barberà",4.4,$114.99
1773,Caymus,Cabernet Sauvignon 2015,"United States
·
Napa Valley",4.6,$114.99
1774,Antica,Townsend Vineyard Cabernet Sauvignon 2013,"United States
·
Atlas Peak",4.3,$114.99
1775,Louis Jadot,Corton Grand Cru Pougets 2012,"France
·
Corton Grand Cru",4.2,$114.99
1776,Mayacamas,Cabernet Sauvignon 2013,"United States
·
Mount Veeder",4.3,$114.99
1777,Antinori,Tenuta Guado al Tasso Bolgheri Superiore N.V.,"Italy
·
Bolgheri Superiore",4.4,$114.94
1778,La Jota,Cabernet Sauvignon 2016,"United States
·
Howell Mountain",4.4,$114.49
1779,Hubert Lignier,Morey-Saint-Denis Trilogie N.V.,"France
·
Morey-Saint-Denis",4.1,$114.39
1780,K Vintners,King Coal Red 2016,"United States
·
Washington",4.4,$113.99
1781,Château Beychevelle,Saint-Julien (Grand Cru Classé) 2012,"France
·
Saint-Julien",4.1,$113.99
1782,Château Branaire-Ducru,Saint-Julien (Grand Cru Classé) 2010,"France
·
Saint-Julien",4.1,$113.99
1783,El Esteco,Chañar Punco 2013,"Argentina
·
Calchaqui Valley",4.2,$113.99
1784,Nickel & Nickel,Rock Cairn Vineyard Cabernet Sauvignon 2015,"United States
·
Oakville",4.6,$112.99
1785,Château Brane-Cantenac,Margaux (Grand Cru Classé) 2011,"France
·
Margaux",4.2,$112.99
1786,Nickel & Nickel,Quarry Vineyard Cabernet Sauvignon 2015,"United States
·
Rutherford",4.5,$112.99
1787,Nickel & Nickel,C.C. Ranch Cabernet Sauvignon 2015,"United States
·
Rutherford",4.3,$112.99
1788,Nickel & Nickel,Hayne Vineyard Cabernet Sauvignon 2015,"United States
·
St. Helena",4.5,$112.99
1789,Sandrone,Barolo Le Vigne 1999,"Italy
·
Barolo",4.2,$112.99
1790,Philip Togni,Cabernet Sauvignon 2003,"United States
·
Napa Valley",4.3,$112.99
1791,Clos des Papes (Paul Avril),Châteauneuf-du-Pape 2016,"France
·
Châteauneuf-du-Pape",4.4,$111.99
1792,Abadia Retuerta,Cabernet Sauvignon Pago Valdebellón 2015,"Spain
·
Castilla y León",4.3,$111.99
1793,Château d'Issan,Margaux (Grand Cru Classé) 2014,"France
·
Margaux",4.1,$111.99
1794,Aldo Rainoldi,Fruttaio Ca’ Rizzieri Sfursat di Valtellina 2015,"Italy
·
Sforzato della Valtellina",4.4,$111.99
1795,Blue Rock,Best Barrels Cabernet Sauvignon 2010,"United States
·
Alexander Valley",4.5,$111.99
1796,Abadia Retuerta,Pago Negralada Tempranillo 2015,"Spain
·
Castilla y León",4.1,$111.99
1797,Norton,Gernot Langes 2012,"Argentina
·
Lujan de Cuyo",4.5,$111.99
1798,Fisher Vineyards,Coach Insignia Cabernet Sauvignon 2012,"United States
·
Napa Valley",4.4,$111.99
1799,Domaine Heresztyn-Mazzini,Vieilles Vignes Les Songes Gevrey-Chambertin 2014,"France
·
Gevrey-Chambertin",3.8,$111.99
1800,E. Guigal,Château d'Ampuis Côte-Rôtie 2013,"France
·
Côte-Rôtie",4.1,$111.99
1801,Joseph Drouhin,Vosne-Romanée 2013,"France
·
Vosne-Romanée",4.0,$111.99
1802,Remelluri,Granja Gran Reserva Rioja 2011,"Spain
·
Rioja",4.3,$110.99
1803,Bodega Contador (Benjamín Romeo),Carmen Gran Reserva Rioja 2008,"Spain
·
Rioja",4.3,$110.99
1804,Château Léoville Las Cases,Le Petit Lion Saint-Julien 2010,"France
·
Saint-Julien",3.9,$110.99
1805,Famiglia Statella,Pettinociarelle Rosso 2016,"Italy
·
Etna",4.2,$110.99
1806,Château Ducru-Beaucaillou,Croix de Beaucaillou Saint-Julien 2010,"France
·
Saint-Julien",4.2,$110.99
1807,Delectus,Bear Crossing Cabernet Sauvignon 2013,"United States
·
Knights Valley",4.2,$110.49
1808,Château Gruaud Larose,Saint-Julien (Grand Cru Classé) 2013,"France
·
Saint-Julien",4.0,$110
1809,Domaine Tawse,Beaune 1er Cru 'Le Clos du Roi' 2015,"France
·
Beaune 1er Cru 'Clos du Roi'",3.9,$110
1810,Château Léoville Poyferré,Saint-Julien (Grand Cru Classé) 2007,"France
·
Saint-Julien",4.1,$110
1811,Château Léoville Las Cases,Clos du Marquis Saint-Julien 2009,"France
·
Saint-Julien",4.1,$110
1812,Château Angelus,Le Carillon d’Angélus Saint-Émilion Grand Cru 2014,"France
·
Saint-Émilion Grand Cru",4.2,$110
1813,Emilio Moro,Malleolus de Valderramiro 2009,"Spain
·
Ribera del Duero",4.4,$110
1814,Williams Selyem,Terra de Promissio Vineyard Pinot Noir 2017,"United States
·
Sonoma Coast",4.5,$110
1815,Chappellet,Cabernet Franc (Pritchard Hill) N.V.,"United States
·
Napa Valley",4.4,$109.99
1816,Pine Ridge,Stags Leap District Cabernet Sauvignon N.V.,"United States
·
Stags Leap District",4.5,$109.99
1817,Domaine Jean Grivot,Vosne-Romanée 2016,"France
·
Vosne-Romanée",4.1,$109.99
1818,Remelluri,Granja Gran Reserva Rioja N.V.,"Spain
·
Rioja",4.2,$109.99
1819,Château Durfort-Vivens,Margaux (Grand Cru Classé) 2016,"France
·
Margaux",4.1,$109.99
1820,Cavus,Cabernet Sauvignon 2013,"United States
·
Stags Leap District",4.4,$109.99
1821,Bergström,Bergström Vineyard Pinot Noir N.V.,"United States
·
Dundee Hills",4.3,$109.99
1822,Keenan,Reserve Cabernet Sauvignon N.V.,"United States
·
Spring Mountain District",4.4,$109.99
1823,Penfolds,St. Henri Shiraz N.V.,"Australia
·
South Australia",4.3,$109.99
1824,Renato Ratti,Barolo Rocche dell'Annunziata 2013,"Italy
·
Barolo",4.3,$109.99
1825,Chimney Rock,Cabernet Sauvignon 2013,"United States
·
Stags Leap District",4.3,$109.99
1826,Kosta Browne,Sta. Rita Hills Pinot Noir 2016,"United States
·
Sta. Rita Hills",4.6,$109.99
1827,Château l'Arrosee,Saint-Émilion Grand Cru (Grand Cru Classé) 2010,"France
·
Saint-Émilion Grand Cru",4.2,$109.99
1828,Château Lascombes,Margaux (Grand Cru Classé) 2012,"France
·
Margaux",4.1,$109.99
1829,Château Latour,Pauillac de Latour 2014,"France
·
Pauillac",4.2,$109.99
1830,Lewis Cellars,Cabernet Sauvignon 2015,"United States
·
Napa Valley",4.5,$109.99
1831,Anderson's Conn Valley Vineyards,Éloge 2015,"United States
·
Napa Valley",4.6,$109.99
1832,Williams Selyem,Foss Vineyard Pinot Noir 2015,"United States
·
Russian River Valley",4.4,$109.99
1833,Brovia,Villero Barolo N.V.,"Italy
·
Barolo",4.1,$109.99
1834,Conterno Fantino,Barolo Sorì Ginestra 2014,"Italy
·
Barolo",4.1,$109.99
1835,Château Haut-Bailly,Pessac-Léognan 2012,"France
·
Pessac-Léognan",4.1,$109.99
1836,Château Certan de May,Pomerol 2012,"France
·
Pomerol",4.3,$109.99
1837,Ladera,Cabernet Sauvignon Reserve 2014,"United States
·
Howell Mountain",4.3,$109.99
1838,Hacienda el Ternero,Reserva 2009,"Spain
·
Rioja",3.8,$109.99
1839,El Enemigo,Gran Enemigo Single Vineyard Agrelo Cabernet Franc 2013,"Argentina
·
Agrelo",4.5,$109.99
1840,Rombauer Vineyards,Cabernet Sauvignon Diamond Selection 2015,"United States
·
Napa Valley",4.4,$109.99
1841,Marchesi di Barolo,Cannubi Barolo 2012,"Italy
·
Barolo",4.2,$109.99
1842,Marchesi di Barolo,Cannubi Barolo 2013,"Italy
·
Barolo",4.1,$109.99
1843,Château Trotte Vieille,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2015,"France
·
Saint-Émilion Grand Cru",4.1,$109.99
1844,Descendientes de J. Palacios,Las Lamas Bierzo (Corullón) 2015,"Spain
·
Bierzo",4.2,$109.99
1845,Calera,Pinot Noir Jensen Vineyard 2004,"United States
·
Mount Harlan",4.2,$109.99
1846,Kamen,Cabernet Sauvignon 2014,"United States
·
Moon Mountain District",4.5,$109.99
1847,Bergström,Bergström Vineyard Pinot Noir 2015,"United States
·
Dundee Hills",4.4,$109.99
1848,Clos des Papes (Paul Avril),Châteauneuf-du-Pape N.V.,"France
·
Châteauneuf-du-Pape",4.3,$109.99
1849,Arietta,Variation One 2007,"United States
·
Los Carneros",4.2,$109.99
