,winery,wine,location,rating,price
260,Moët & Chandon,Limited Edition Impérial Rosé Champagne N.V.,"France
·
Champagne",4.4,$79.99
261,Deutz,Blanc de Blancs Brut Champagne 2011,"France
·
Champagne",4.3,$79.99
262,Jean Laurent,Blanc de Noirs Brut Champagne 2008,"France
·
Champagne",4.1,$79.99
263,Moët & Chandon,Grand Vintage Brut Champagne 2002,"France
·
Champagne",4.3,$79.99
264,Egly-Ouriet,Les Vignes de Vrigny Brut Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",4.2,$79.99
265,Larmandier-Bernier,Terre de Vertus Champagne Premier Cru 2012,"France
·
Champagne Premier Cru",4.2,$79.99
266,Egly-Ouriet,Brut Tradition Champagne Grand Cru 'Ambonnay' N.V.,"France
·
Champagne Grand Cru 'Ambonnay'",4.3,$79.99
267,Francoise Bedel,Entre Ciel et Terre Brut Champagne N.V.,"France
·
Champagne",3.9,$79.99
268,Pol Roger,Pure Extra Brut Champagne N.V.,"France
·
Champagne",4.1,$79.99
269,Taittinger,Prélude Grands Crus Brut Champagne N.V.,"France
·
Champagne",4.2,$79.90
270,Moët & Chandon,Grand Vintage Rosé Brut Champagne 2012,"France
·
Champagne",4.2,$79.86
271,Lanson,Brut Vintage (Gold Label) Champagne 2005,"France
·
Champagne",4.1,$78.99
272,Deutz,Rosé Brut Champagne 2012,"France
·
Champagne",4.1,$77.99
273,Pierre Gimonnet & Fils,Rosé de Blancs Brut Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",4.0,$77.99
274,Deutz,Rosé Brut Champagne 2013,"France
·
Champagne",4.2,$77.99
275,Deutz,Rosé Brut Champagne 2014,"France
·
Champagne",4.2,$77.99
276,Ferrari,Perlé Rosé 2014,"Italy
·
Trento",3.8,$77.99
277,Soter Vineyards,Mineral Springs Brut Rosé 2014,"United States
·
Yamhill-Carlton District",4.3,$76.99
278,Pierre Gimonnet & Fils,Blanc de Blancs Brut Champagne Grand Cru 'Oger' N.V.,"France
·
Champagne Grand Cru 'Oger'",4.1,$76.99
279,Delamotte,Rosé Brut Champagne Grand Cru 'Le Mesnil-sur-Oger' N.V.,"France
·
Champagne Grand Cru 'Le Mesnil-sur-Oger'",3.9,$76.99
280,Lallier,Millésime Brut Collection Mémoire Champagne Grand Cru 'Aÿ' N.V.,"France
·
Champagne Grand Cru 'Aÿ'",4.3,$76.98
281,Lallier,Millésime Brut Collection Mémoire Champagne Grand Cru 'Aÿ' 2010,"France
·
Champagne Grand Cru 'Aÿ'",4.2,$76.98
282,Lanson,Extra Age Brut Champagne N.V.,"France
·
Champagne",4.2,$76.89
283,G.H. Mumm,RSRV Blanc de Blancs Grand Cru Brut Champagne N.V.,"France
·
Champagne",4.2,$75
284,Moussé Fils,Terre d'Illite Blanc de Noirs Champagne 2013,"France
·
Champagne",4.2,$75
285,Andre Clouet,Millesimé Brut Champagne Grand Cru 'Bouzy' 2009,"France
·
Champagne Grand Cru 'Bouzy'",4.0,$75
286,Gaston Chiquet,Brut Champagne Premier Cru 2008,"France
·
Champagne Premier Cru",4.2,$75
287,Jacquesson,Cuvée No 740 Extra Brut Champagne N.V.,"France
·
Champagne",4.2,$74.99
288,Vilmart & Cie,Grand Cellier Brut Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",4.2,$74.99
289,Louis Roederer,Brut Champagne (Vintage) 2012,"France
·
Champagne",4.2,$74.99
290,Bride Valley,Rosé Bella N.V.,"United Kingdom
·
England",3.7,$74.99
291,Geoffroy,Empreinte Premier Cru Brut 2012,"France
·
Champagne",4.1,$74.99
292,Bride Valley,Blanc de Blancs 2014,"United Kingdom
·
England",3.8,$74.99
293,Lanson,Green Label Organic Brut Champagne N.V.,"France
·
Champagne",3.9,$74.99
294,Henriot,Millesimé Brut Champagne 2006,"France
·
Champagne",4.1,$74.99
295,Francoise Bedel,Origin'elle Champagne N.V.,"France
·
Champagne",4.0,$74.99
296,Paul-Etienne Saint Germain,Divine St Germain Brut Champagne Grand Cru N.V.,"France
·
Champagne Grand Cru",4.3,$74.99
297,Veuve Clicquot,Vintage Brut Champagne 2008,"France
·
Champagne",4.2,$74.99
298,Ruinart,Blanc de Blancs Brut Champagne N.V.,"France
·
Champagne",4.3,$74.95
299,Ruinart,Dom Ruinart Blanc de Blancs Brut Champagne N.V.,"France
·
Champagne",4.4,$74.95
300,Laurent-Perrier,Brut Champagne 2008,"France
·
Champagne",4.0,$74.79
301,Varnier Fannière,Esprit de Craie Extra Brut Champagne N.V.,"France
·
Champagne",3.9,$72.99
302,Pierre Gimonnet & Fils,Cuvée Gastronome Blanc de Blancs Brut Champagne Premier Cru 2014,"France
·
Champagne Premier Cru",4.1,$72.99
303,Billecart-Salmon,Demi-Sec Champagne N.V.,"France
·
Champagne",4.0,$72.99
304,J. Lassalle,Brut Rosé Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",4.2,$72.99
305,Billecart-Salmon,Brut Rosé Champagne N.V.,"France
·
Champagne",4.4,$72.99
306,Berlucchi,'61 Franciacorta Nature 2010,"Italy
·
Franciacorta",4.0,$71.99
307,Philipponnat,Royale Réservé Rosé Brut Champagne N.V.,"France
·
Champagne",4.0,$71.99
308,Palmer & Co.,Rosé Réserve Champagne N.V.,"France
·
Champagne",3.7,$71.49
309,Louis Roederer,Brut Champagne (Vintage) 2009,"France
·
Champagne",4.3,$71.49
310,Drappier,Brut Nature Sans Ajout de Soufre Champagne N.V.,"France
·
Champagne",3.9,$70.99
311,Jacquesson,Cuvée No 739 Extra-Brut Champagne N.V.,"France
·
Champagne",4.2,$70.99
312,Louis Roederer,Rosé Brut Champagne (Vintage) N.V.,"France
·
Champagne",4.2,$70.39
313,A Margaine,Brut Rosé Champagne N.V.,"France
·
Champagne",3.7,$70
314,Gusbourne,Rosé 2013,"United Kingdom
·
Kent",4.1,$69.99
315,Moët & Chandon,Grand Vintage Brut Champagne 2009,"France
·
Champagne",4.2,$69.99
316,Boizel,Blanc de Blancs Champagne N.V.,"France
·
Champagne",3.9,$69.99
317,Moët & Chandon,Grand Vintage Brut Champagne 2012,"France
·
Champagne",4.2,$69.99
318,Canard-Duchêne,Charles VII Blanc de Noirs Brut Champagne N.V.,"France
·
Champagne",4.1,$69.99
319,Canard-Duchêne,Charles VII Blanc de Blancs Brut Champagne N.V.,"France
·
Champagne",4.0,$69.99
320,Chapel Down,Three Graces 2011,"United Kingdom
·
Kent",4.3,$69.99
321,Moët & Chandon,Ice Impérial (Demi-Sec) Rosé Champagne N.V.,"France
·
Champagne",4.1,$69.99
322,Ruinart,Brut Rosé Champagne N.V.,"France
·
Champagne",4.3,$69.99
323,Chapel Down,Brut Rosé N.V.,"United Kingdom
·
England",3.9,$69.99
324,José Michel & Fils,Spécial Club Champagne 2012,"France
·
Champagne",3.9,$69.99
325,Montaudon,Classe M Champagne N.V.,"France
·
Champagne",3.9,$69.99
326,Paul Bara,Grand Rosé Brut Champagne Grand Cru 'Bouzy' N.V.,"France
·
Champagne Grand Cru 'Bouzy'",4.1,$69.99
327,Francoise Bedel,Dis Vin Secret Champagne N.V.,"France
·
Champagne",4.0,$69.99
328,Eric Rodez,Blanc de Noirs Champagne N.V.,"France
·
Champagne",4.1,$69.99
329,Henriot,Rosé Millésimé Brut Champagne N.V.,"France
·
Champagne",4.1,$69.99
330,Palmer & Co.,Brut Rosé Champagne N.V.,"France
·
Champagne",3.7,$69.99
331,Louis Roederer,Rosé Brut Champagne (Vintage) 2012,"France
·
Champagne",4.2,$69.99
332,Roland Champion,Special Club Blanc de Blancs Brut Champagne Grand Cru 'Chouilly' 2011,"France
·
Champagne Grand Cru 'Chouilly'",4.0,$69.99
333,Pierre Gimonnet & Fils,Cuvée Fleuron Blanc de Blancs Brut Champagne 1er Cru 2010,"France
·
Champagne Premier Cru",4.0,$69.99
334,Argyle,Extended Tirage Brut 2008,"United States
·
Willamette Valley",4.5,$69.99
335,Henriot,Rosé Brut Champagne N.V.,"France
·
Champagne",3.9,$69.99
336,Argyle,Extended Tirage Brut 2007,"United States
·
Willamette Valley",4.3,$69.98
337,Besserat de Bellefon,Blanc de Blancs Brut Champagne Grand Cru N.V.,"France
·
Champagne Grand Cru",4.1,$69.98
338,Veuve Clicquot,Vintage Brut Champagne 2012,"France
·
Champagne",4.0,$69.98
339,Laurent-Perrier,Brut Cuvée Champagne Rosé N.V.,"France
·
Champagne",4.3,$69.95
340,Palmer & Co.,Blanc de Blancs Champagne N.V.,"France
·
Champagne",4.0,$69.94
341,Moët & Chandon,Grand Vintage Brut Champagne N.V.,"France
·
Champagne",4.2,$69.94
342,Drappier,Pinot Noir Brut Nature Rosé Champagne N.V.,"France
·
Champagne",4.0,$68.99
343,Joseph Perrier,Brut Rosé Champagne (Cuvée Royale) N.V.,"France
·
Champagne",3.8,$68.99
344,Agrapart & Fils,Terroirs Blanc de Blancs Extra Brut Champagne Grand Cru 'Avize' N.V.,"France
·
Champagne Grand Cru 'Avize'",4.2,$68.99
345,Ferghettina,Franciacorta Brut Rosé 2013,"Italy
·
Franciacorta",4.0,$67.99
346,Piper-Heidsieck,Cuvée Sublime Demi-Sec Champagne N.V.,"France
·
Champagne",4.0,$67.99
347,Pierre Paillard,Bouzy Grand Cru Les Terres Roses Extra Brut N.V.,"France
·
Champagne",4.1,$67.99
348,Bruno Paillard,Première Cuvée Rosé Brut Champagne N.V.,"France
·
Champagne",4.0,$67.94
349,Drappier,Rosé de Saignée Brut Champagne N.V.,"France
·
Champagne",4.0,$66.99
350,Hattingley Valley,Rosé 2014,"United Kingdom
·
England",3.8,$66.99
351,Bride Valley,Rosé Bella 2014,"United Kingdom
·
England",3.7,$66.99
352,Duval-Leroy,Prestige Rosé Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",3.9,$66.99
353,Veuve Clicquot,Rich Rosé Champagne N.V.,"France
·
Champagne",4.2,$66.96
354,Freixenet,Cava Excelencia Brut Nature 2006,"Spain
·
Cava",3.7,$65.99
355,Bourdaire Gallois,Rosé Champagne N.V.,"France
·
Champagne",3.3,$65.99
356,Marc Hébrart,Brut Rosé Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",4.0,$65.99
357,Marguet,Shaman Champagne Grand Cru N.V.,"France
·
Champagne Grand Cru",4.0,$65.99
358,Geoffroy,Rosé de Saignée Brut Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",4.0,$65.99
359,Pierre Gimonnet & Fils,Blanc de Blancs Cuvée Cuis Brut Champagne 1er Cru N.V.,"France
·
Champagne Premier Cru",4.0,$65.99
360,Jeeper,Grande Réserve Brut Champagne N.V.,"France
·
Champagne",3.9,$65.99
361,Jean Lallement,Brut Champagne Grand Cru 'Verzenay' N.V.,"France
·
Champagne Grand Cru 'Verzenay'",3.9,$65.99
362,Taittinger,Prestige Rosé Brut Champagne N.V.,"France
·
Champagne",4.1,$65.99
363,Marguet,Shaman Rosé Champagne Grand Cru N.V.,"France
·
Champagne Grand Cru",4.0,$65.98
364,Deutz,Classic Brut Champagne 2012,"France
·
Champagne",4.1,$65.98
365,Vilmart & Cie,Grande Réserve Brut Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",4.0,$65
366,Nicolas Feuillatte,Blanc de Blancs Brut Champagne (Millésime) 2012,"France
·
Champagne",3.9,$64.99
367,Deutz,Classic Brut Champagne 2014,"France
·
Champagne",4.1,$64.99
368,Charles Ellner,Séduction Brut Champagne 2005,"France
·
Champagne",4.0,$64.99
369,Ferghettina,Franciacorta Brut Rosé 2014,"Italy
·
Franciacorta",3.9,$64.99
370,Besserat de Bellefon,Extra Brut Champagne N.V.,"France
·
Champagne",3.8,$64.99
371,Drappier,Blanc de Blancs Brut Champagne N.V.,"France
·
Champagne",3.9,$64.99
372,Roederer Estate,L'Ermitage Brut 2012,"United States
·
Anderson Valley",4.1,$64.99
373,Veuve Clicquot,Rich Champagne N.V.,"France
·
Champagne",3.8,$64.99
374,Bride Valley,Réserve Brut 2014,"United Kingdom
·
England",3.8,$64.99
375,Perrier-Jouët,Blason Rosé Brut Champagne N.V.,"France
·
Champagne",4.2,$64.94
376,Llopart,Cava Leopardi Gran Reserva Brut Nature 2009,"Spain
·
Cava",4.2,$63.99
377,Vollereaux,Blanc de Blancs Brut Champagne N.V.,"France
·
Champagne",3.8,$63.99
378,Barone Pizzini,Bagnadore Riserva Franciacorta 2008,"Italy
·
Franciacorta",4.1,$63.99
379,Marsuret,Cartizze Prosecco di Valdobbiadene Superiore Dry N.V.,"Italy
·
Conegliano-Valdobbiadene Prosecco",4.2,$63.99
380,Pol Roger,Rich Demi-Sec Champagne (Extra Cuvée de Réserve) N.V.,"France
·
Champagne",4.1,$63.99
381,Billecart-Salmon,Extra Brut Champagne N.V.,"France
·
Champagne",4.1,$63.95
382,Moët & Chandon,Ice Impérial (Demi-Sec) Champagne N.V.,"France
·
Champagne",4.2,$62.99
383,Louis Roederer,Rosé Brut Champagne (Vintage) 2013,"France
·
Champagne",4.2,$62.92
384,Wiston,Blanc de Blancs 2011,"United Kingdom
·
Sussex",4.2,$61.99
385,Deutz,Rosé Brut Champagne N.V.,"France
·
Champagne",4.1,$61.94
386,Canard-Duchêne,Brut Millésime Authentic Vintage Champagne 2009,"France
·
Champagne",4.0,$60.99
387,Roger Coulon,Vrigny l'Hommée Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",4.1,$60
388,Andre Clouet,Brut Nature Silver Champagne Grand Cru 'Bouzy' N.V.,"France
·
Champagne Grand Cru 'Bouzy'",3.8,$60
389,Voirin-Jumel,Cuvée 555 Brut Champagne N.V.,"France
·
Champagne",4.1,$59.99
390,Henriot,Blanc de Blancs Champagne N.V.,"France
·
Champagne",4.0,$59.99
391,Alfred Gratien,Brut Champagne N.V.,"France
·
Champagne",3.9,$59.99
392,Aubry,Brut Rosé Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",3.9,$59.99
393,J-M Sélèque,Cuvée Partition Extra Brut Champagne 2008,"France
·
Champagne",4.1,$59.99
394,G.H. Mumm,Mumm de Cramant Blanc de Blancs Brut Champagne N.V.,"France
·
Champagne",4.1,$59.99
395,Fleury,Blanc de Noirs Brut Champagne N.V.,"France
·
Champagne",3.9,$59.99
396,Caraccioli Cellars,Brut Rosé 2012,"United States
·
Santa Lucia Highlands",4.3,$59.99
397,Moussé Fils,Effusion Brut Rosé Champagne N.V.,"France
·
Champagne",4.0,$59.99
398,Drappier,Carte Blanche Brut Champagne N.V.,"France
·
Champagne",3.9,$59.99
399,Roederer Estate,L'Ermitage Brut N.V.,"United States
·
Anderson Valley",4.1,$59.99
400,Besserat de Bellefon,Rosé Brut Champagne N.V.,"France
·
Champagne",3.9,$59.99
401,Boizel,Brut Rosé Champagne N.V.,"France
·
Champagne",3.7,$59.99
402,Pierre Peters,Cuvée de Réserve Blanc de Blancs Brut Champagne Grand Cru 'Le Mesnil-sur-Oger' N.V.,"France
·
Champagne Grand Cru 'Le Mesnil-sur-Oger'",4.0,$59.99
403,Piper-Heidsieck,Rosé Sauvage Brut Champagne N.V.,"France
·
Champagne",3.8,$59.99
404,Jacquart,Blanc de Blancs Champagne 2013,"France
·
Champagne",4.2,$59.99
405,Besserat de Bellefon,Cuvée des Moines Sec Champagne N.V.,"France
·
Champagne",4.2,$59.99
406,Leclerc Briant,Cuvée de Réserve Brut Champagne N.V.,"France
·
Champagne",3.9,$59.98
407,Geoffroy,Expression Brut Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",3.9,$59.95
408,Moët & Chandon,Nectar Impérial (Demi-Sec) Rosé Champagne N.V.,"France
·
Champagne",4.3,$59.92
409,Laurent-Perrier,Ultra Brut Champagne (Brut Nature) N.V.,"France
·
Champagne",4.1,$59.70
410,Gramona,Cava III Lustros Gran Reserva 2011,"Spain
·
Cava",4.0,$59.39
411,Gramona,Cava III Lustros Gran Reserva N.V.,"Spain
·
Cava",4.1,$59.39
412,Roland Champion,Special Club Blanc de Blancs Brut Champagne Grand Cru 'Chouilly' 2012,"France
·
Champagne Grand Cru 'Chouilly'",4.0,$59
413,Collet,Art Déco Brut Champagne N.V.,"France
·
Champagne",3.8,$58.99
414,Ayala,Brut Nature Champagne N.V.,"France
·
Champagne",3.8,$58.99
415,Barnaut,Grande Rèserve Brut Champagne Grand Cru 'Bouzy' N.V.,"France
·
Champagne Grand Cru 'Bouzy'",4.2,$58.99
416,Lombard & Cie,Blanc de Blancs Brut Nature Champagne Grand Cru N.V.,"France
·
Champagne Grand Cru",4.0,$58.99
417,Collet,Brut Champagne N.V.,"France
·
Champagne",3.7,$58.99
418,Vollereaux,Rosé de Saignée Brut Champagne N.V.,"France
·
Champagne",3.7,$58.99
419,J.M. Gobillard & Fils,Grande Réserve Brut Champagne N.V.,"France
·
Champagne",4.0,$58.99
420,Gusbourne,Brut Reserve 2014,"United Kingdom
·
Kent",4.1,$57.99
421,Agrapart & Fils,Les 7 Crus Blanc de Blancs Brut Champagne Grand Cru 'Avize' N.V.,"France
·
Champagne Grand Cru 'Avize'",4.1,$57.99
422,Vve Fourny & Fils,Blanc de Blancs Vertus Brut Nature Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",4.1,$57.99
423,Barone Pizzini,Bagnadore Riserva Franciacorta 2009,"Italy
·
Franciacorta",4.0,$57.99
424,Besserat de Bellefon,Bleu Brut Champagne N.V.,"France
·
Champagne",4.1,$57.99
425,Leclerc Briant,Réserve Brut Champagne N.V.,"France
·
Champagne",3.9,$57.94
426,Drappier,Brut Rosé Champagne N.V.,"France
·
Champagne",3.8,$56.99
427,Diebolt - Vallois,Tradition Brut Champagne Grand Cru 'Cramant' N.V.,"France
·
Champagne Grand Cru 'Cramant'",3.8,$56.99
428,Pol Roger,Brut Champagne (Extra Cuvée de Réserve) N.V.,"France
·
Champagne",4.3,$56.99
429,Lombard & Cie,Blanc de Noirs Extra Brut Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",3.6,$56.99
430,Collet,Blanc de Blancs Champagne N.V.,"France
·
Champagne",3.8,$56.99
431,Bruno Giacosa,Spumante Extra Brut 2015,"Italy
·
Piemonte",3.5,$55.99
432,Wiston,Cuvée Brut 2009,"United Kingdom
·
Sussex",3.9,$55.99
433,Pierre Morlet,Grande Réserve Brut Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",4.1,$55.99
434,Weingut Bründlmayer,Brut Rosé N.V.,"Austria
·
Niederösterreich",4.0,$55.99
435,Montaudon,Brut Millésimé 2006,"France
·
Champagne",4.1,$55.99
436,Weingut Bründlmayer,Brut N.V.,"Austria
·
Niederösterreich",4.0,$55.99
437,Vve Fourny & Fils,Blanc de Blancs Vertus Brut Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",4.0,$55.99
438,Henriot,Millesimé Brut Champagne N.V.,"France
·
Champagne",4.1,$55.99
439,Leclerc Briant,Brut Rosé Champagne N.V.,"France
·
Champagne",3.9,$55.98
440,Trouillard,Blanc de Noirs Extra Brut Champagne N.V.,"France
·
Champagne",3.8,$55
441,Wiston,Rosé 2011,"United Kingdom
·
Sussex",4.0,$54.99
442,Vincent Couche,Elégance Champagne N.V.,"France
·
Champagne",3.9,$54.99
443,Thienot,Brut Champagne N.V.,"France
·
Champagne",3.9,$54.99
444,Jacquart,Rosé Champagne N.V.,"France
·
Champagne",3.8,$54.99
445,Veuve Clicquot,Brut Rosé Champagne N.V.,"France
·
Champagne",4.3,$54.99
446,Lallier,Rosé Brut Champagne Grand Cru 'Aÿ' N.V.,"France
·
Champagne Grand Cru 'Aÿ'",3.8,$54.99
447,Jeeper,Grand Assemblage Brut Champagne N.V.,"France
·
Champagne",3.8,$54.99
448,Moët & Chandon,Brut Rosé Champagne N.V.,"France
·
Champagne",4.3,$54.99
449,Bouquin Dupont,Blanc de Blancs Brut Champagne Grand Cru 'Avize' N.V.,"France
·
Champagne Grand Cru 'Avize'",3.8,$54.99
450,Andre Clouet,Brut Rosé Champagne Grand Cru 'Bouzy' N.V.,"France
·
Champagne Grand Cru 'Bouzy'",4.0,$54.99
451,Weingut Bründlmayer,Extra Brut N.V.,"Austria
·
Niederösterreich",3.9,$54.99
452,Vve Fourny & Fils,Blanc de Blancs Brut Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",3.9,$54.99
453,Paul-Etienne Saint Germain,Charme Brut Champagne Grand Cru N.V.,"France
·
Champagne Grand Cru",4.1,$54.99
454,Moët & Chandon,Réserve Impériale Brut Champagne N.V.,"France
·
Champagne",4.1,$54.99
455,Philipponnat,Royale Réservé Brut Champagne N.V.,"France
·
Champagne",4.1,$54.99
456,Paul-Etienne Saint Germain,Brut Rosé Champagne N.V.,"France
·
Champagne",4.0,$54.99
457,Lallier,Grande Réserve Brut Champagne Grand Cru N.V.,"France
·
Champagne Grand Cru",3.9,$54.99
458,J-M Sélèque,Solessence Brut Rosé Champagne N.V.,"France
·
Champagne",3.7,$54.99
459,Bruno Paillard,Première Cuvée Brut Champagne N.V.,"France
·
Champagne",4.1,$54.98
460,Charles Heidsieck,Reserve Rosé Champagne N.V.,"France
·
Champagne",4.1,$54.98
461,Pierre Paillard,Bouzy Grand Cru Les Parcelles Extra Brut N.V.,"France
·
Champagne",4.1,$54.98
462,Doyard,Cuvée Vendémiaire Brut Champagne N.V.,"France
·
Champagne",4.0,$54.98
463,Paul Bara,Réserve Brut Champagne Grand Cru 'Bouzy' N.V.,"France
·
Champagne Grand Cru 'Bouzy'",3.9,$54.98
464,Veuve Clicquot,Demi-Sec Champagne N.V.,"France
·
Champagne",4.2,$54.98
465,Bollinger,Special Cuvée Brut Aÿ Champagne N.V.,"France
·
Champagne",4.2,$54.93
466,Laherte Freres,Ultradition Brut Champagne N.V.,"France
·
Champagne",4.0,$54
467,Pierre Brigandat & Fils,Tradition Brut Champagne N.V.,"France
·
Champagne",3.8,$54
468,Berlucchi,‘61 Franciacorta Satèn 1961,"Italy
·
Franciacorta",3.9,$53.99
469,Charles de Cazanove,Tradition Brut Champagne N.V.,"France
·
Champagne",3.5,$53.99
470,Parusso,Metodo Classico Brut 2014,"Italy
·
Langhe",4.1,$53.99
471,Canard-Duchêne,Charles VII Grande Cuvée Brut Champagne N.V.,"France
·
Champagne",4.0,$53.99
472,Autréau de Champillon,Rosé Brut Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",3.6,$52.99
473,Movia,Puro 2011,"Slovenia
·
Goriška Brda",4.1,$52.99
474,Forget-Brimont,Brut Champagne 1er Cru N.V.,"France
·
Champagne Premier Cru",4.0,$52.99
475,Dosnon,Récolte Rosé Champagne N.V.,"France
·
Champagne",3.9,$52.99
476,Dosnon,Récolte Blanche Champagne N.V.,"France
·
Champagne",4.0,$52.99
477,Wiston,Rosé 2014,"United Kingdom
·
Sussex",4.0,$52.99
478,Autréau de Champillon,Blanc de Blancs Brut Champagne Grand Cru N.V.,"France
·
Champagne Grand Cru",4.0,$52.99
479,Dosnon,Récolte Brute Champagne N.V.,"France
·
Champagne",4.0,$52.99
480,Joseph Perrier,Brut Champagne (Cuvée Royale) N.V.,"France
·
Champagne",3.8,$52.99
481,Jansz,Vintage Cuvée 2014,"Australia
·
Tasmania",3.8,$52.99
482,Vve Fourny & Fils,Grande Réserve Vertus Brut Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",4.0,$52.99
483,Collet,Art Déco Premier Cru Brut Champagne N.V.,"France
·
Champagne Premier Cru",3.5,$52.99
484,Juvé & Camps,Cava Gran Reserva Brut 2014,"Spain
·
Cava",4.0,$52.99
485,G.H. Mumm,Grand Cordon Rosé Brut Champagne N.V.,"France
·
Champagne",3.8,$52
486,Ayala,Rosé Majeur Brut Champagne N.V.,"France
·
Champagne",3.9,$51.99
487,Gonet-Médeville,Extra Brut Rosé Champagne Premier Cru N.V.,"France
·
Champagne Premier Cru",3.8,$51.99
488,H. Billiot & Fils,Brut Rosé Champagne (Grand Cru) N.V.,"France
·
Champagne",4.1,$51.99
489,Canard-Duchêne,Charles VII Blanc de Noirs La Grande Cuvée Brut Champagne N.V.,"France
·
Champagne",4.0,$51.99
